time,value
7.090285714285715,11.525974025974026
7.117714285714286,11.85064935064935
7.227428571428572,12.824675324675324
7.2548571428571424,13.14935064935065
7.309714285714286,12.5
7.337142857142857,12.5
7.3919999999999995,10.876623376623376
7.419428571428572,12.175324675324676
7.638857142857143,16.3961038961039
7.748571428571428,18.019480519480517
7.8034285714285705,16.72077922077922
7.830857142857143,13.474025974025974
7.885714285714286,4.707792207792208
7.940571428571428,0
7.968,0.487012987012987
8.050285714285714,4.707792207792208
8.16,7.954545454545454
8.18742857142857,8.603896103896105
8.242285714285714,5.681818181818182
8.297142857142857,6.331168831168831
8.324571428571428,6.98051948051948
8.352,6.6558441558441555
8.434285714285714,8.928571428571429
8.461714285714287,9.253246753246753
8.489142857142857,8.928571428571429
8.516571428571428,3.0844155844155843
8.598857142857142,7.629870129870129
8.681142857142857,11.85064935064935
8.790857142857142,15.0974025974026
8.818285714285715,9.253246753246753
8.845714285714285,9.577922077922079
8.982857142857142,11.85064935064935
9.284571428571429,15.746753246753247
9.33942857142857,16.3961038961039
9.394285714285713,5.357142857142857
9.421714285714286,6.98051948051948
9.476571428571429,8.603896103896105
9.53142857142857,9.253246753246753
9.750857142857143,1.7857142857142856
9.778285714285714,0.16233766233766234
9.91542857142857,6.331168831168831
10.08,12.175324675324676
10.10742857142857,13.14935064935065
10.162285714285714,11.85064935064935
10.299428571428571,12.5
10.381714285714285,13.474025974025974
10.409142857142857,7.305194805194805
10.573714285714285,10.55194805194805
10.848,15.0974025974026
10.902857142857144,15.746753246753247
10.985142857142858,15.746753246753247
11.094857142857144,14.123376623376624
11.259428571428572,11.525974025974026
11.314285714285713,10.876623376623376
11.341714285714286,9.577922077922079
11.478857142857143,11.85064935064935
11.506285714285713,13.14935064935065
11.533714285714286,13.474025974025974
11.561142857142856,13.7987012987013
11.588571428571429,13.474025974025974
11.616,13.14935064935065
11.643428571428572,12.824675324675324
11.698285714285714,11.85064935064935
11.78057142857143,9.902597402597403
11.808,9.253246753246753
11.835428571428572,9.577922077922079
11.890285714285714,11.525974025974026
11.972571428571428,13.474025974025974
12,14.772727272727273
12.02742857142857,16.3961038961039
12.054857142857145,19.318181818181817
12.109714285714286,23.214285714285715
12.137142857142855,25.811688311688314
12.16457142857143,30.032467532467532
12.192,33.27922077922078
12.274285714285714,37.17532467532468
12.329142857142855,41.07142857142857
12.384,44.642857142857146
12.466285714285714,48.538961038961034
12.54857142857143,52.75974025974026
12.576,62.5
12.603428571428571,64.12337662337663
12.630857142857142,82.3051948051948
12.658285714285714,87.17532467532467
12.685714285714287,90.42207792207793
12.740571428571428,92.37012987012987
12.768,91.72077922077922
12.795428571428571,90.09740259740259
12.822857142857142,88.14935064935064
12.877714285714287,84.57792207792207
12.96,81.65584415584416
13.042285714285715,79.05844155844156
13.069714285714287,77.1103896103896
13.097142857142856,73.21428571428571
13.179428571428572,70.61688311688312
13.206857142857142,67.6948051948052
13.234285714285713,65.74675324675324
13.261714285714287,64.44805194805194
13.344000000000001,62.5
13.371428571428572,57.3051948051948
13.453714285714288,55.35714285714286
13.508571428571429,53.73376623376623
13.535999999999998,50.81168831168831
13.590857142857143,49.188311688311686
13.618285714285713,47.88961038961039
13.645714285714288,47.564935064935064
13.673142857142857,47.88961038961039
13.727999999999998,48.86363636363637
13.755428571428572,50.81168831168831
13.810285714285714,54.38311688311688
13.919999999999998,58.603896103896105
14.057142857142857,64.12337662337663
14.08457142857143,65.74675324675324
14.111999999999998,67.04545454545455
14.139428571428573,67.37012987012987
14.194285714285714,66.72077922077922
14.249142857142857,61.52597402597403
14.27657142857143,56.33116883116883
14.358857142857143,51.78571428571429
14.413714285714285,48.86363636363637
14.46857142857143,43.66883116883117
14.66057142857143,53.40909090909091
14.934857142857144,65.09740259740259
14.962285714285715,71.9155844155844
15.04457142857143,75.16233766233766
15.126857142857144,29.05844155844156
15.31885714285714,39.44805194805195
15.401142857142856,49.188311688311686
15.593142857142857,56.65584415584416
15.62057142857143,62.175324675324674
15.675428571428572,70.29220779220779
15.702857142857141,70.94155844155844
15.757714285714286,69.31818181818183
15.84,63.798701298701296
15.949714285714286,58.27922077922077
16.08685714285714,49.188311688311686
16.141714285714286,32.62987012987013
16.306285714285714,46.91558441558442
16.416,56.980519480519476
16.55314285714286,66.72077922077922
16.635428571428573,74.83766233766234
16.662857142857142,83.6038961038961
16.690285714285714,82.3051948051948
16.74514285714286,52.75974025974026
16.77257142857143,18.66883116883117
16.799999999999997,21.266233766233768
16.882285714285715,28.733766233766232
17.046857142857142,41.396103896103895
17.211428571428574,52.75974025974026
17.293714285714284,63.798701298701296
17.40342857142857,70.61688311688312
17.430857142857143,74.18831168831169
17.458285714285715,74.83766233766234
17.51314285714286,37.17532467532468
17.650285714285715,47.88961038961039
17.73257142857143,58.92857142857143
17.897142857142857,67.6948051948052
17.92457142857143,72.24025974025975
17.951999999999998,73.21428571428571
18.061714285714285,35.87662337662338
18.198857142857143,45.94155844155844
18.281142857142857,55.68181818181818
18.390857142857143,63.798701298701296
18.445714285714285,68.01948051948052
18.473142857142857,69.31818181818183
18.50057142857143,69.96753246753246
18.528,33.27922077922078
18.582857142857144,38.47402597402597
18.692571428571426,46.26623376623377
18.774857142857144,53.40909090909091
18.857142857142858,59.253246753246756
18.912,62.175324675324674
18.93942857142857,63.149350649350644
18.966857142857144,42.37012987012987
19.021714285714285,43.993506493506494
19.158857142857144,47.564935064935064
19.268571428571427,50.48701298701299
19.405714285714286,54.05844155844156
19.488,56.65584415584416
19.515428571428572,58.27922077922077
19.542857142857144,58.603896103896105
19.570285714285713,57.3051948051948
19.707428571428572,53.73376623376623
19.789714285714286,50.16233766233766
19.81714285714286,49.188311688311686
19.872,52.75974025974026
20.00914285714286,57.62987012987013
20.091428571428573,60.22727272727273
20.118857142857145,60.55194805194806
20.146285714285714,60.22727272727273
20.173714285714283,58.92857142857143
20.20114285714286,57.3051948051948
20.228571428571428,56.980519480519476
20.256,58.27922077922077
20.283428571428573,62.5
20.310857142857145,64.12337662337663
20.338285714285714,66.3961038961039
20.365714285714283,67.6948051948052
20.39314285714286,69.64285714285714
20.420571428571428,72.56493506493507
20.448,75.16233766233766
20.502857142857145,79.38311688311688
20.530285714285714,81.98051948051948
20.557714285714283,85.22727272727273
20.58514285714286,87.17532467532467
20.612571428571428,90.42207792207793
20.64,91.72077922077922
20.66742857142857,92.6948051948052
20.694857142857146,93.01948051948052
20.722285714285714,91.3961038961039
20.77714285714286,90.09740259740259
20.80457142857143,88.7987012987013
20.832,87.17532467532467
20.85942857142857,85.87662337662337
20.914285714285715,84.25324675324676
20.969142857142856,82.3051948051948
21.05142857142857,78.73376623376623
21.078857142857146,78.0844155844156
21.133714285714284,76.78571428571429
21.18857142857143,75.16233766233766
21.24342857142857,72.8896103896104
21.270857142857142,70.94155844155844
21.325714285714284,69.31818181818183
21.353142857142856,67.6948051948052
21.38057142857143,66.07142857142857
21.408,64.44805194805194
21.490285714285715,62.824675324675326
21.545142857142856,60.22727272727273
21.57257142857143,58.603896103896105
21.62742857142857,56.980519480519476
21.654857142857143,55.35714285714286
21.682285714285715,53.08441558441559
21.76457142857143,51.461038961038966
21.792,49.83766233766234
21.81942857142857,48.214285714285715
21.874285714285715,48.86363636363637
21.901714285714284,49.51298701298701
21.95657142857143,52.1103896103896
22.230857142857143,59.253246753246756
22.313142857142857,62.175324675324674
22.39542857142857,64.12337662337663
22.422857142857143,63.47402597402597
22.450285714285712,61.52597402597403
22.56,55.35714285714286
22.614857142857144,52.435064935064936
22.642285714285713,53.73376623376623
22.697142857142858,52.435064935064936
22.72457142857143,51.78571428571429
22.752,52.435064935064936
22.77942857142857,54.05844155844156
22.834285714285713,55.032467532467535
22.861714285714285,55.35714285714286
22.889142857142858,55.032467532467535
22.91657142857143,53.73376623376623
22.97142857142857,51.13636363636363
23.026285714285713,49.51298701298701
23.053714285714285,48.86363636363637
23.136,49.51298701298701
23.245714285714286,50.48701298701299
23.273142857142858,51.13636363636363
23.30057142857143,51.78571428571429
23.328,52.1103896103896
23.382857142857144,53.08441558441559
23.410285714285713,53.08441558441559
23.52,51.78571428571429
23.54742857142857,51.13636363636363
23.574857142857145,50.16233766233766
23.602285714285713,49.188311688311686
23.629714285714286,48.538961038961034
23.65714285714286,48.214285714285715
23.68457142857143,48.214285714285715
23.766857142857145,48.214285714285715
23.821714285714286,48.538961038961034
23.87657142857143,49.51298701298701
23.93142857142857,50.16233766233766
23.958857142857145,50.48701298701299
